Raw Data 		Experiment - JA_2020-08-01-pTSA1-mCh-tTSA1_mod-n2 (Run on LCS480 1.5.0.39)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	483-533	
A1	Sample 1	2	2	1	234300	59.91	0.52
A1	Sample 1	2	2	2	273500	59.84	0.52
A1	Sample 1	2	2	3	312717	59.82	0.52
A1	Sample 1	2	2	4	352000	59.83	0.53
A1	Sample 1	2	2	5	391300	59.82	0.54
A1	Sample 1	2	2	6	430484	59.84	0.54
A1	Sample 1	2	2	7	469734	59.83	0.54
A1	Sample 1	2	2	8	509000	59.82	0.55
A1	Sample 1	2	2	9	548284	59.81	0.55
A1	Sample 1	2	2	10	587584	59.84	0.57
A1	Sample 1	2	2	11	626900	59.84	0.60
A1	Sample 1	2	2	12	666200	59.84	0.64
A1	Sample 1	2	2	13	705500	59.84	0.73
A1	Sample 1	2	2	14	744867	59.84	0.89
A1	Sample 1	2	2	15	784217	59.84	1.19
A1	Sample 1	2	2	16	823600	59.84	1.69
A1	Sample 1	2	2	17	862934	59.84	2.30
A1	Sample 1	2	2	18	902284	59.84	2.83
A1	Sample 1	2	2	19	941600	59.83	3.33
A1	Sample 1	2	2	20	980917	59.83	3.75
A1	Sample 1	2	2	21	1020200	59.83	4.08
A1	Sample 1	2	2	22	1059500	59.83	4.34
A1	Sample 1	2	2	23	1098800	59.83	4.55
A1	Sample 1	2	2	24	1138084	59.82	4.71
A1	Sample 1	2	2	25	1177401	59.83	4.85
A1	Sample 1	2	2	26	1216700	59.83	4.96
A1	Sample 1	2	2	27	1255967	59.83	5.05
A1	Sample 1	2	2	28	1295250	59.83	5.13
A1	Sample 1	2	2	29	1334584	59.83	5.20
A1	Sample 1	2	2	30	1373900	59.83	5.27
A1	Sample 1	2	2	31	1413200	59.83	5.32
A1	Sample 1	2	2	32	1452567	59.83	5.37
A1	Sample 1	2	2	33	1491834	59.82	5.41
A1	Sample 1	2	2	34	1531150	59.82	5.45
A1	Sample 1	2	2	35	1570450	59.82	5.49
A1	Sample 1	2	2	36	1609750	59.82	5.51
A1	Sample 1	2	2	37	1649050	59.82	5.55
A1	Sample 1	2	2	38	1688367	59.82	5.57
A1	Sample 1	2	2	39	1727650	59.82	5.60
A1	Sample 1	2	2	40	1766984	59.82	5.61
A1	Sample 1	3	1	1	1779384	59.94	5.76
A1	Sample 1	3	1	1	1780700	59.63	5.79
A1	Sample 1	3	1	1	1782034	59.68	5.81
A1	Sample 1	3	1	1	1783350	60.11	5.80
A1	Sample 1	3	1	1	1784667	60.46	5.78
A1	Sample 1	3	1	1	1786017	60.71	5.76
A1	Sample 1	3	1	1	1787334	60.93	5.74
A1	Sample 1	3	1	1	1788650	61.15	5.73
A1	Sample 1	3	1	1	1790000	61.41	5.72
A1	Sample 1	3	1	1	1791317	61.63	5.70
A1	Sample 1	3	1	1	1792634	61.82	5.68
A1	Sample 1	3	1	1	1793950	62.03	5.66
A1	Sample 1	3	1	1	1795284	62.22	5.65
A1	Sample 1	3	1	1	1796617	62.43	5.65
A1	Sample 1	3	1	1	1797950	62.65	5.64
A1	Sample 1	3	1	1	1799284	62.83	5.64
A1	Sample 1	3	1	1	1800600	63.01	5.62
A1	Sample 1	3	1	1	1801900	63.24	5.61
A1	Sample 1	3	1	1	1803234	63.42	5.60
A1	Sample 1	3	1	1	1804567	63.64	5.60
A1	Sample 1	3	1	1	1805900	63.81	5.59
A1	Sample 1	3	1	1	1807250	64.01	5.58
A1	Sample 1	3	1	1	1808550	64.2	5.58
A1	Sample 1	3	1	1	1809834	64.42	5.56
A1	Sample 1	3	1	1	1811150	64.6	5.57
A1	Sample 1	3	1	1	1812467	64.8	5.57
A1	Sample 1	3	1	1	1813784	65.01	5.56
A1	Sample 1	3	1	1	1815084	65.23	5.57
A1	Sample 1	3	1	1	1816417	65.4	5.56
A1	Sample 1	3	1	1	1817767	65.62	5.58
A1	Sample 1	3	1	1	1819100	65.79	5.58
A1	Sample 1	3	1	1	1820417	66	5.58
A1	Sample 1	3	1	1	1821750	66.2	5.58
A1	Sample 1	3	1	1	1823117	66.4	5.59
A1	Sample 1	3	1	1	1824434	66.58	5.61
A1	Sample 1	3	1	1	1825734	66.79	5.62
A1	Sample 1	3	1	1	1827050	67	5.64
A1	Sample 1	3	1	1	1828367	67.2	5.65
A1	Sample 1	3	1	1	1829734	67.41	5.68
A1	Sample 1	3	1	1	1831084	67.58	5.70
A1	Sample 1	3	1	1	1832384	67.79	5.72
A1	Sample 1	3	1	1	1833667	67.99	5.75
A1	Sample 1	3	1	1	1834984	68.19	5.76
A1	Sample 1	3	1	1	1836317	68.37	5.79
A1	Sample 1	3	1	1	1837634	68.58	5.80
A1	Sample 1	3	1	1	1838950	68.75	5.80
A1	Sample 1	3	1	1	1840267	68.96	5.81
A1	Sample 1	3	1	1	1841584	69.19	5.79
