Experiment: JA_20200221_pPGK1-tRPS3-200mod-n=1  Selected Filter: SYBR Green I / HRM Dye (465-510)
Include	Color	Pos	Name	Cp	Concentration	Standard	Status
True	255	C19	Sample 67	12.82		0	
True	255	C20	Sample 68	12.53		0	
True	255	C21	Sample 69	13.97		0	
True	255	C22	Sample 70	14.49		0	
True	255	C23	Sample 71	13.53		0	
True	255	C24	Sample 72	12.63		0	
True	255	D1	Sample 73	  9.70		0	
True	255	D2	Sample 74	29.15		0	
True	255	D3	Sample 75	14.19		0	
True	255	D4	Sample 76	14.30		0	
True	255	D5	Sample 77	13.58		0	
True	255	D6	Sample 78	13.73		0	
True	255	D7	Sample 79	13.54		0	
True	255	D8	Sample 80	13.74		0	
True	255	D9	Sample 81	13.74		0	
True	255	D10	Sample 82	13.67		0	
True	255	D11	Sample 83	12.87		0	
True	255	D12	Sample 84	13.83		0	
True	255	D13	Sample 85	13.90		0	
True	255	D14	Sample 86	14.37		0	
True	255	D15	Sample 87	13.89		0	
True	255	D16	Sample 88	13.59		0	
True	255	D17	Sample 89	13.42		0	
True	255	D18	Sample 90	13.32		0	
True	255	D19	Sample 91	12.50		0	
True	255	D20	Sample 92	11.87		0	
True	255	D21	Sample 93	13.23		0	
True	255	D22	Sample 94	13.96		0	
True	255	D23	Sample 95	13.94		0	
True	255	D24	Sample 96	12.54		0	
True	255	E1	Sample 97	12.55		0	
True	255	E2	Sample 98	26.68		0	
True	255	E3	Sample 99	11.86		0	
True	255	E4	Sample 100	11.81		0	
True	255	E5	Sample 101	11.57		0	
True	255	E6	Sample 102	11.64		0	
True	255	E7	Sample 103	10.58		0	
True	255	E8	Sample 104	11.48		0	
True	255	E9	Sample 105	11.80		0	
True	255	E10	Sample 106	11.94		0	
True	255	E11	Sample 107	11.62		0	
True	255	E12	Sample 108	12.92		0	
True	255	E13	Sample 109	11.93		0	
True	255	E14	Sample 110	11.79		0	
True	255	E15	Sample 111	11.96		0	
True	255	E16	Sample 112	12.45		0	
True	255	E17	Sample 113	12.41		0	
True	255	E18	Sample 114	12.22		0	
True	255	E19	Sample 115	11.60		0	
True	255	E20	Sample 116	11.16		0	
True	255	E21	Sample 117	11.46		0	
True	255	E22	Sample 118	25.37		0	
True	255	E23	Sample 119	25.09		0	
True	255	E24	Sample 120	25.65		0	
True	255	F1	Sample 121	13.30		0	
True	255	F2	Sample 122	29.48		0	
True	255	F3	Sample 123	14.74		0	
True	255	F4	Sample 124	14.47		0	
True	255	F5	Sample 125	13.55		0	
True	255	F6	Sample 126	13.54		0	
True	255	F7	Sample 127	12.37		0	
True	255	F8	Sample 128	13.62		0	
True	255	F9	Sample 129	13.77		0	
True	255	F10	Sample 130	13.25		0	
True	255	F11	Sample 131	12.96		0	
True	255	F12	Sample 132	13.80		0	
True	255	F13	Sample 133	13.95		0	
True	255	F14	Sample 134	13.58		0	
True	255	F15	Sample 135	13.72		0	
True	255	F16	Sample 136	14.40		0	
True	255	F17	Sample 137	13.93		0	
True	255	F18	Sample 138	13.77		0	
True	255	F19	Sample 139	13.47		0	
True	255	F20	Sample 140	12.54		0	
True	255	F21	Sample 141	12.80		0	
True	255	F22	Sample 142	14.46		0	
True	255	F23	Sample 143	14.61		0	
True	255	F24	Sample 144	14.77		0	
True	255	G1	Sample 145	13.46		0	
True	255	G2	Sample 146	27.90		0	
True	255	G3	Sample 147	14.78		0	
True	255	G4	Sample 148	14.62		0	
True	255	G5	Sample 149	13.27		0	
True	255	G6	Sample 150	13.64		0	
True	255	G7	Sample 151	13.31		0	
True	255	G8	Sample 152	13.96		0	
True	255	G9	Sample 153	13.62		0	
True	255	G10	Sample 154	13.58		0	
True	255	G11	Sample 155	13.27		0	
True	255	G12	Sample 156	14.36		0	
True	255	G13	Sample 157	14.22		0	
True	255	G14	Sample 158	13.81		0	
True	255	G15	Sample 159	13.68		0	
True	255	G16	Sample 160	13.73		0	
True	255	G17	Sample 161	13.45		0	
True	255	G18	Sample 162	13.32		0	
True	255	G19	Sample 163	12.65		0	
True	255	G20	Sample 164	11.88		0	
True	255	G21	Sample 165	13.51		0	
True	255	G22	Sample 166	14.00		0	
True	255	G23	Sample 167	13.86		0	
True	255	G24	Sample 168	12.45		0	
True	255	H1	Sample 169	13.65		0	
True	255	H2	Sample 170	27.43		0	
True	255	H3	Sample 171	13.92		0	
True	255	H4	Sample 172	13.89		0	
True	255	H5	Sample 173	13.20		0	
True	255	H6	Sample 174	13.07		0	
True	255	H7	Sample 175	12.92		0	
True	255	H8	Sample 176	13.57		0	
True	255	H9	Sample 177	13.54		0	
True	255	H10	Sample 178	13.31		0	
True	255	H11	Sample 179	12.78		0	
True	255	H12	Sample 180	13.59		0	
True	255	H13	Sample 181	13.87		0	
True	255	H14	Sample 182	13.43		0	
True	255	H15	Sample 183	13.67		0	
True	255	H16	Sample 184	12.83		0	
True	255	H17	Sample 185	13.50		0	
True	255	H18	Sample 186	13.42		0	
True	255	H19	Sample 187	13.00		0	
True	255	H20	Sample 188	12.37		0	
True	255	H21	Sample 189	13.31		0	
True	255	H22	Sample 190	13.93		0	
True	255	H23	Sample 191	13.68		0	
True	255	H24	Sample 192	12.62		0	
True	255	I1	Sample 193	12.34		0	
True	255	I2	Sample 194	24.65		0	
True	255	I3	Sample 195	11.64		0	
True	255	I4	Sample 196	11.78		0	
True	255	I5	Sample 197	11.35		0	
True	255	I6	Sample 198	11.00		0	
True	255	I7	Sample 199	  9.88		0	
True	255	I8	Sample 200	11.21		0	
True	255	I9	Sample 201	11.45		0	
True	255	I10	Sample 202	11.71		0	
True	255	I11	Sample 203	11.29		0	
True	255	I12	Sample 204	12.64		0	
True	255	I13	Sample 205	11.55		0	
True	255	I14	Sample 206	11.51		0	
True	255	I15	Sample 207	11.77		0	
True	255	I16	Sample 208	12.53		0	
True	255	I17	Sample 209	12.29		0	
True	255	I18	Sample 210	12.26		0	
True	255	I19	Sample 211	11.21		0	
True	255	I20	Sample 212	10.78		0	
True	255	I21	Sample 213	11.57		0	
True	255	I22	Sample 214	24.75		0	
True	255	I23	Sample 215	25.17		0	
True	255	I24	Sample 216	25.28		0	
True	255	J1	Sample 217	16.13		0	
True	255	J2	Sample 218	24.70		0	
True	255	J3	Sample 219	14.48		0	
True	255	J4	Sample 220	14.18		0	
True	255	J5	Sample 221	13.43		0	
True	255	J6	Sample 222	13.33		0	
True	255	J7	Sample 223	11.99		0	
True	255	J8	Sample 224	13.57		0	
True	255	J9	Sample 225	13.78		0	
True	255	J10	Sample 226	13.20		0	
True	255	J11	Sample 227	12.92		0	
True	255	J12	Sample 228	13.63		0	
True	255	J13	Sample 229	13.75		0	
True	255	J14	Sample 230	12.91		0	
True	255	J15	Sample 231	13.70		0	
True	255	J16	Sample 232	14.46		0	
True	255	J17	Sample 233	13.89		0	
True	255	J18	Sample 234	13.57		0	
True	255	J19	Sample 235	13.36		0	
True	255	J20	Sample 236	12.27		0	
True	255	J21	Sample 237	11.96		0	
True	255	J22	Sample 238	14.44		0	
True	255	J23	Sample 239	14.88		0	
True	255	J24	Sample 240	14.57		0	
True	255	K1	Sample 241	18.77		0	
True	255	K2	Sample 242	24.74		0	
True	255	K3	Sample 243	14.56		0	
True	255	K4	Sample 244	14.42		0	
True	255	K5	Sample 245	13.18		0	
True	255	K6	Sample 246	13.66		0	
True	255	K7	Sample 247	13.26		0	
True	255	K8	Sample 248	13.64		0	
True	255	K9	Sample 249	13.77		0	
True	255	K10	Sample 250	13.66		0	
True	255	K11	Sample 251	12.99		0	
True	255	K12	Sample 252	14.13		0	
True	255	K13	Sample 253	14.23		0	
True	255	K14	Sample 254	13.88		0	
True	255	K15	Sample 255	13.90		0	
True	255	K16	Sample 256	13.81		0	
True	255	K17	Sample 257	13.62		0	
True	255	K18	Sample 258	13.44		0	
True	255	K19	Sample 259	12.87		0	
True	255	K20	Sample 260	11.85		0	
True	255	K21	Sample 261	13.28		0	
True	255	K22	Sample 262	13.97		0	
True	255	K23	Sample 263	13.44		0	
True	255	K24	Sample 264	12.68		0	
True	255	L1	Sample 265	13.00		0	
True	255	L2	Sample 266	23.66		0	
True	255	L3	Sample 267	13.73		0	
True	255	L4	Sample 268	13.76		0	
True	255	L5	Sample 269	13.50		0	
True	255	L6	Sample 270	13.37		0	
True	255	L7	Sample 271	12.85		0	
True	255	L8	Sample 272	13.79		0	
True	255	L9	Sample 273	13.64		0	
True	255	L10	Sample 274	13.69		0	
True	255	L11	Sample 275	13.30		0	
True	255	L12	Sample 276	13.88		0	
True	255	L13	Sample 277	14.36		0	
True	255	L14	Sample 278	13.99		0	
True	255	L15	Sample 279	13.98		0	
True	255	L16	Sample 280	13.73		0	
True	255	L17	Sample 281	13.88		0	
True	255	L18	Sample 282	13.40		0	
True	255	L19	Sample 283	13.57		0	
True	255	L20	Sample 284	12.27		0	
True	255	L21	Sample 285	13.54		0	
True	255	L22	Sample 286	13.99		0	
True	255	L23	Sample 287	13.60		0	
True	255	L24	Sample 288	12.90		0	
True	65280	M1	Sample 289			0	
True	65280	M2	Sample 290			0	
True	65280	M3	Sample 291			0	
True	255	M4	Sample 292	30.67		0	
True	65280	M5	Sample 293			0	
True	255	M6	Sample 294	43.32		0	
True	255	M7	Sample 295	32.96		0	
True	65280	M8	Sample 296			0	
True	255	M9	Sample 297	31.51		0	
True	255	M10	Sample 298	31.46		0	
True	255	M11	Sample 299	32.44		0	
True	65280	M12	Sample 300			0	
True	255	M13	Sample 301	31.34		0	
True	65280	M14	Sample 302			0	
True	65280	M15	Sample 303			0	
True	65280	M16	Sample 304			0	
True	65280	M17	Sample 305			0	
True	65280	M18	Sample 306			0	
True	255	M19	Sample 307	31.37		0	
True	65280	M20	Sample 308			0	
True	65280	M21	Sample 309			0	
True	65280	M22	Sample 310			0	
True	255	M23	Sample 311	32.81		0	
True	65280	M24	Sample 312			0	
True	255	N1	Sample 313	27.49		0	
True	255	N2	Sample 314	27.60		0	
True	255	N3	Sample 315	25.80		0	
True	255	N4	Sample 316	27.72		0	
True	255	N5	Sample 317	27.61		0	
True	255	N6	Sample 318	27.72		0	
True	255	N7	Sample 319	28.61		0	
True	255	N8	Sample 320	28.77		0	
True	255	N9	Sample 321	28.55		0	
True	255	N10	Sample 322	28.62		0	
True	255	N11	Sample 323	27.64		0	
True	255	N12	Sample 324	28.20		0	
True	255	N13	Sample 325	28.62		0	
True	255	N14	Sample 326	27.87		0	
True	255	N15	Sample 327	27.58		0	
True	255	N16	Sample 328	28.42		0	
True	255	N17	Sample 329	28.35		0	
True	255	N18	Sample 330	28.91		0	
True	255	N19	Sample 331	27.09		0	
True	255	N20	Sample 332	27.74		0	
True	255	N21	Sample 333	27.48		0	
True	255	N22	Sample 334	27.63		0	
True	255	N23	Sample 335	28.31		0	
True	255	N24	Sample 336	28.94		0	
True	65280	O1	Sample 337			0	
True	65280	O2	Sample 338			0	
True	65280	O3	Sample 339			0	
True	65280	O4	Sample 340			0	
True	65280	O5	Sample 341			0	
True	65280	O6	Sample 342			0	
True	255	O7	Sample 343	40.47		0	
True	65280	O8	Sample 344			0	
True	255	O9	Sample 345	33.35		0	
True	65280	O10	Sample 346			0	
True	255	O11	Sample 347	32.66		0	
True	65280	O12	Sample 348			0	
True	255	O13	Sample 349	46.42		0	
True	65280	O14	Sample 350			0	
True	255	O15	Sample 351	33.19		0	
True	65280	O16	Sample 352			0	
True	65280	O17	Sample 353			0	
True	65280	O18	Sample 354			0	
True	65280	O19	Sample 355			0	
True	65280	O20	Sample 356			0	
True	65280	O21	Sample 357			0	
True	65280	O22	Sample 358			0	
True	65280	O23	Sample 359			0	
True	65280	O24	Sample 360			0	
True	65280	P1	Sample 361			0	
True	65280	P2	Sample 362			0	
True	65280	P3	Sample 363			0	
True	255	P4	Sample 364	32.79		0	
True	65280	P5	Sample 365			0	
True	65280	P6	Sample 366			0	
True	255	P7	Sample 367	32.74		0	
True	65280	P8	Sample 368			0	
True	65280	P9	Sample 369			0	
True	255	P10	Sample 370	31.73		0	
True	65280	P11	Sample 371			0	
True	65280	P12	Sample 372			0	
True	65280	P13	Sample 373			0	
True	65280	P14	Sample 374			0	
True	65280	P15	Sample 375			0	
True	65280	P16	Sample 376			0	
True	65280	P17	Sample 377			0	
True	65280	P18	Sample 378			0	
True	65280	P19	Sample 379			0	
True	65280	P20	Sample 380			0	
True	65280	P21	Sample 381			0	
True	65280	P22	Sample 382			0	
True	65280	P23	Sample 383			0	
True	65280	P24	Sample 384			0	
