Experiment: JA_2020-08-02-pPGK1-mCh-tTSA1_mod-n2  Selected Filter: SYBR Green I / HRM Dye (483-533)
Include	Color	Pos	Name	Cp	Concentration	Standard	Status
True	255	D23	Sample 95	  9.70		0	
True	255	D24	Sample 96	10.42		0	
True	255	E1	Sample 97	11.85		0	
True	255	E2	Sample 98	10.80		0	
True	255	E3	Sample 99	11.52		0	
True	255	E4	Sample 100	11.31		0	
True	255	E5	Sample 101	  9.73		0	
True	255	E6	Sample 102	10.38		0	
True	255	E7	Sample 103	12.53		0	
True	255	E8	Sample 104	11.43		0	
True	255	E9	Sample 105	11.38		0	
True	255	E10	Sample 106	10.40		0	
True	255	E11	Sample 107	10.65		0	
True	255	E12	Sample 108	  9.79		0	
True	255	E13	Sample 109	  9.40		0	
True	255	E14	Sample 110	10.44		0	
True	255	E15	Sample 111	  9.56		0	
True	255	E16	Sample 112	10.33		0	
True	255	E17	Sample 113	10.54		0	
True	255	E18	Sample 114	11.57		0	
True	255	E19	Sample 115	10.90		0	
True	255	E20	Sample 116	11.25		0	
True	255	E21	Sample 117	10.86		0	
True	255	E22	Sample 118	26.89		0	
True	255	E23	Sample 119	26.21		0	
True	255	E24	Sample 120	27.26		0	
True	255	F1	Sample 121	10.84		0	
True	255	F2	Sample 122	  9.93		0	
True	255	F3	Sample 123	11.66		0	
True	255	F4	Sample 124	11.51		0	
True	255	F5	Sample 125	10.50		0	
True	255	F6	Sample 126	10.51		0	
True	255	F7	Sample 127	11.96		0	
True	255	F8	Sample 128	11.12		0	
True	255	F9	Sample 129	11.19		0	
True	255	F10	Sample 130	10.86		0	
True	255	F11	Sample 131	10.83		0	
True	255	F12	Sample 132	10.31		0	
True	255	F13	Sample 133	  9.91		0	
True	255	F14	Sample 134	10.67		0	
True	255	F15	Sample 135	  9.93		0	
True	255	F16	Sample 136	10.72		0	
True	255	F17	Sample 137	10.41		0	
True	255	F18	Sample 138	11.06		0	
True	255	F19	Sample 139	10.57		0	
True	255	F20	Sample 140	10.59		0	
True	255	F21	Sample 141	10.89		0	
True	255	F22	Sample 142	11.76		0	
True	255	F23	Sample 143	10.90		0	
True	255	F24	Sample 144	11.99		0	
True	255	G1	Sample 145	10.83		0	
True	255	G2	Sample 146	10.55		0	
True	255	G3	Sample 147	11.42		0	
True	255	G4	Sample 148	11.52		0	
True	255	G5	Sample 149	10.63		0	
True	255	G6	Sample 150	10.52		0	
True	255	G7	Sample 151	11.57		0	
True	255	G8	Sample 152	11.34		0	
True	255	G9	Sample 153	10.79		0	
True	255	G10	Sample 154	10.81		0	
True	255	G11	Sample 155	11.31		0	
True	255	G12	Sample 156	10.34		0	
True	255	G13	Sample 157	10.41		0	
True	255	G14	Sample 158	10.75		0	
True	255	G15	Sample 159	  9.90		0	
True	255	G16	Sample 160	10.48		0	
True	255	G17	Sample 161	  9.87		0	
True	255	G18	Sample 162	10.63		0	
True	255	G19	Sample 163	10.52		0	
True	255	G20	Sample 164	10.88		0	
True	255	G21	Sample 165	10.97		0	
True	255	G22	Sample 166	10.49		0	
True	255	G23	Sample 167	10.59		0	
True	255	G24	Sample 168	11.63		0	
True	255	H1	Sample 169	10.49		0	
True	255	H2	Sample 170	  9.93		0	
True	255	H3	Sample 171	10.61		0	
True	255	H4	Sample 172	10.63		0	
True	255	H5	Sample 173	  9.86		0	
True	255	H6	Sample 174	  9.91		0	
True	255	H7	Sample 175	10.88		0	
True	255	H8	Sample 176	10.56		0	
True	255	H9	Sample 177	10.47		0	
True	255	H10	Sample 178	10.15		0	
True	255	H11	Sample 179	10.38		0	
True	255	H12	Sample 180	  9.49		0	
True	255	H13	Sample 181	  9.81		0	
True	255	H14	Sample 182	10.54		0	
True	255	H15	Sample 183	10.22		0	
True	255	H16	Sample 184	  9.82		0	
True	255	H17	Sample 185	  9.77		0	
True	255	H18	Sample 186	  9.76		0	
True	255	H19	Sample 187	  9.92		0	
True	255	H20	Sample 188	10.38		0	
True	255	H21	Sample 189	10.25		0	
True	255	H22	Sample 190	  9.76		0	
True	255	H23	Sample 191	  9.64		0	
True	255	H24	Sample 192	10.67		0	
True	255	I1	Sample 193	11.51		0	
True	255	I2	Sample 194	10.66		0	
True	255	I3	Sample 195	11.69		0	
True	255	I4	Sample 196	11.32		0	
True	255	I5	Sample 197	  9.90		0	
True	255	I6	Sample 198	10.28		0	
True	255	I7	Sample 199	12.57		0	
True	255	I8	Sample 200	11.48		0	
True	255	I9	Sample 201	11.60		0	
True	255	I10	Sample 202	10.61		0	
True	255	I11	Sample 203	10.67		0	
True	255	I12	Sample 204	  9.99		0	
True	255	I13	Sample 205	  9.50		0	
True	255	I14	Sample 206	10.59		0	
True	255	I15	Sample 207	  9.57		0	
True	255	I16	Sample 208	10.35		0	
True	255	I17	Sample 209	10.37		0	
True	255	I18	Sample 210	11.63		0	
True	255	I19	Sample 211	11.29		0	
True	255	I20	Sample 212	11.36		0	
True	255	I21	Sample 213	10.96		0	
True	255	I22	Sample 214	26.35		0	
True	255	I23	Sample 215	26.39		0	
True	255	I24	Sample 216	25.97		0	
True	255	J1	Sample 217	10.85		0	
True	255	J2	Sample 218	10.18		0	
True	255	J3	Sample 219	11.50		0	
True	255	J4	Sample 220	11.53		0	
True	255	J5	Sample 221	10.44		0	
True	255	J6	Sample 222	10.60		0	
True	255	J7	Sample 223	11.66		0	
True	255	J8	Sample 224	10.90		0	
True	255	J9	Sample 225	12.25		0	
True	255	J10	Sample 226	10.85		0	
True	255	J11	Sample 227	10.71		0	
True	255	J12	Sample 228	10.31		0	
True	255	J13	Sample 229	  9.94		0	
True	255	J14	Sample 230	10.83		0	
True	255	J15	Sample 231	  9.78		0	
True	255	J16	Sample 232	10.39		0	
True	255	J17	Sample 233	10.47		0	
True	255	J18	Sample 234	11.49		0	
True	255	J19	Sample 235	10.48		0	
True	255	J20	Sample 236	10.68		0	
True	255	J21	Sample 237	10.56		0	
True	255	J22	Sample 238	11.70		0	
True	255	J23	Sample 239	10.91		0	
True	255	J24	Sample 240	11.93		0	
True	255	K1	Sample 241	10.84		0	
True	255	K2	Sample 242	10.51		0	
True	255	K3	Sample 243	11.60		0	
True	255	K4	Sample 244	11.41		0	
True	255	K5	Sample 245	10.59		0	
True	255	K6	Sample 246	10.38		0	
True	255	K7	Sample 247	10.99		0	
True	255	K8	Sample 248	11.27		0	
True	255	K9	Sample 249	11.48		0	
True	255	K10	Sample 250	10.41		0	
True	255	K11	Sample 251	10.75		0	
True	255	K12	Sample 252	10.26		0	
True	255	K13	Sample 253	10.28		0	
True	255	K14	Sample 254	10.48		0	
True	255	K15	Sample 255	10.51		0	
True	255	K16	Sample 256	10.48		0	
True	255	K17	Sample 257	  9.99		0	
True	255	K18	Sample 258	10.74		0	
True	255	K19	Sample 259	10.30		0	
True	255	K20	Sample 260	11.26		0	
True	255	K21	Sample 261	10.77		0	
True	255	K22	Sample 262	10.59		0	
True	255	K23	Sample 263	10.58		0	
True	255	K24	Sample 264	11.49		0	
True	255	L1	Sample 265	10.28		0	
True	255	L2	Sample 266	  9.91		0	
True	255	L3	Sample 267	10.68		0	
True	255	L4	Sample 268	10.66		0	
True	255	L5	Sample 269	  9.90		0	
True	255	L6	Sample 270	  9.86		0	
True	255	L7	Sample 271	10.74		0	
True	255	L8	Sample 272	10.38		0	
True	255	L9	Sample 273	  9.94		0	
True	255	L10	Sample 274	  9.72		0	
True	255	L11	Sample 275	10.49		0	
True	255	L12	Sample 276	  9.82		0	
True	255	L13	Sample 277	  9.81		0	
True	255	L14	Sample 278	  9.75		0	
True	255	L15	Sample 279	  9.76		0	
True	255	L16	Sample 280	  9.79		0	
True	255	L17	Sample 281	  9.44		0	
True	255	L18	Sample 282	10.22		0	
True	255	L19	Sample 283	  9.79		0	
True	255	L20	Sample 284	10.26		0	
True	255	L21	Sample 285	10.32		0	
True	255	L22	Sample 286	  9.68		0	
True	255	L23	Sample 287	  9.72		0	
True	255	L24	Sample 288	10.37		0	
True	255	M1	Sample 289	29.67		0	
True	255	M2	Sample 290	30.55		0	
True	255	M3	Sample 291	29.91		0	
True	65280	M4	Sample 292			0	
True	255	M5	Sample 293	30.27		0	
True	255	M6	Sample 294	29.88		0	
True	255	M7	Sample 295	29.82		0	
True	255	M8	Sample 296	31.18		0	
True	255	M9	Sample 297	31.48		0	
True	255	M10	Sample 298	30.21		0	
True	255	M11	Sample 299	29.87		0	
True	255	M12	Sample 300	29.99		0	
True	255	M13	Sample 301	29.98		0	
True	255	M14	Sample 302	30.54		0	
True	65280	M15	Sample 303			0	
True	255	M16	Sample 304	29.48		0	
True	65280	M17	Sample 305			0	
True	65280	M18	Sample 306			0	
True	65280	M19	Sample 307			0	
True	255	M20	Sample 308	31.34		0	
True	255	M21	Sample 309	30.95		0	
True	255	M22	Sample 310	30.33		0	
True	255	M23	Sample 311	30.44		0	
True	255	M24	Sample 312	30.37		0	
True	65280	N1	Sample 313			0	
True	255	N2	Sample 314	30.30		0	
True	255	N3	Sample 315	29.66		0	
True	255	N4	Sample 316	31.47		0	
True	255	N5	Sample 317	31.22		0	
True	255	N6	Sample 318	30.42		0	
True	255	N7	Sample 319	35.30		0	
True	65280	N8	Sample 320			0	
True	65280	N9	Sample 321			0	
True	65280	N10	Sample 322			0	
True	255	N11	Sample 323	29.73		0	
True	65280	N12	Sample 324			0	
True	255	N13	Sample 325	31.47		0	
True	65280	N14	Sample 326			0	
True	65280	N15	Sample 327			0	
True	65280	N16	Sample 328			0	
True	255	N17	Sample 329	31.31		0	
True	65280	N18	Sample 330			0	
True	65280	N19	Sample 331			0	
True	255	N20	Sample 332	30.58		0	
True	255	N21	Sample 333	30.52		0	
True	255	N22	Sample 334	31.38		0	
True	255	N23	Sample 335	30.67		0	
True	255	N24	Sample 336	30.34		0	
True	65280	O1	Sample 337			0	
True	65280	O2	Sample 338			0	
True	65280	O3	Sample 339			0	
True	65280	O4	Sample 340			0	
True	65280	O5	Sample 341			0	
True	65280	O6	Sample 342			0	
True	65280	O7	Sample 343			0	
True	65280	O8	Sample 344			0	
True	65280	O9	Sample 345			0	
True	255	O10	Sample 346	33.42		0	
True	65280	O11	Sample 347			0	
True	65280	O12	Sample 348			0	
True	65280	O13	Sample 349			0	
True	65280	O14	Sample 350			0	
True	65280	O15	Sample 351			0	
True	65280	O16	Sample 352			0	
True	65280	O17	Sample 353			0	
True	65280	O18	Sample 354			0	
True	65280	O19	Sample 355			0	
True	65280	O20	Sample 356			0	
True	65280	O21	Sample 357			0	
True	65280	O22	Sample 358			0	
True	255	O23	Sample 359	31.51		0	
True	65280	O24	Sample 360			0	
True	65280	P1	Sample 361			0	
True	65280	P2	Sample 362			0	
True	65280	P3	Sample 363			0	
True	65280	P4	Sample 364			0	
True	65280	P5	Sample 365			0	
True	255	P6	Sample 366	32.19		0	
True	65280	P7	Sample 367			0	
True	65280	P8	Sample 368			0	
True	65280	P9	Sample 369			0	
True	65280	P10	Sample 370			0	
True	255	P11	Sample 371	31.84		0	
True	65280	P12	Sample 372			0	
True	65280	P13	Sample 373			0	
True	65280	P14	Sample 374			0	
True	65280	P15	Sample 375			0	
True	65280	P16	Sample 376			0	
True	255	P17	Sample 377	31.64		0	
True	65280	P18	Sample 378			0	
True	65280	P19	Sample 379			0	
True	65280	P20	Sample 380			0	
True	65280	P21	Sample 381			0	
True	65280	P22	Sample 382			0	
True	65280	P23	Sample 383			0	
True	65280	P24	Sample 384			0	
