Experiment: 20201108_pTSA1-tTSA1mod_n2_repeatloading  Selected Filter: SYBR Green I / HRM Dye (483-533)
Include	Color	Pos	Name	Cp	Concentration	Standard	Status
True	255	B23	Sample 47	12.46		0	
True	255	B24	Sample 48	12.66		0	
True	255	C1	Sample 49	16.16		0	
True	255	C2	Sample 50	11.62		0	
True	255	C3	Sample 51	11.24		0	
True	255	C4	Sample 52	  9.79		0	
True	255	C5	Sample 53	10.75		0	
True	255	C6	Sample 54	11.40		0	
True	255	C7	Sample 55	10.73		0	
True	255	C8	Sample 56	10.58		0	
True	255	C9	Sample 57	10.49		0	
True	255	C10	Sample 58	10.63		0	
True	255	C11	Sample 59	10.45		0	
True	255	C12	Sample 60	10.81		0	
True	255	C13	Sample 61	10.65		0	
True	255	C14	Sample 62	11.28		0	
True	255	C15	Sample 63	10.94		0	
True	255	C16	Sample 64	10.45		0	
True	255	C17	Sample 65	10.83		0	
True	255	C18	Sample 66	10.76		0	
True	255	C19	Sample 67	10.71		0	
True	255	C20	Sample 68	10.61		0	
True	255	C21	Sample 69	10.61		0	
True	255	C22	Sample 70	11.51		0	
True	255	C23	Sample 71	10.73		0	
True	255	C24	Sample 72	10.64		0	
True	255	D1	Sample 73	11.96		0	
True	255	D2	Sample 74	10.84		0	
True	255	D3	Sample 75	10.41		0	
True	255	D4	Sample 76	10.30		0	
True	255	D5	Sample 77	  9.93		0	
True	255	D6	Sample 78	10.46		0	
True	255	D7	Sample 79	10.16		0	
True	255	D8	Sample 80	10.20		0	
True	255	D9	Sample 81	  9.62		0	
True	255	D10	Sample 82	10.35		0	
True	255	D11	Sample 83	  9.57		0	
True	255	D12	Sample 84	  9.85		0	
True	255	D13	Sample 85	  9.67		0	
True	255	D14	Sample 86	10.22		0	
True	255	D15	Sample 87	10.20		0	
True	255	D16	Sample 88	  9.64		0	
True	255	D17	Sample 89	  9.97		0	
True	255	D18	Sample 90	  9.80		0	
True	255	D19	Sample 91	  9.78		0	
True	255	D20	Sample 92	  9.59		0	
True	255	D21	Sample 93	  9.94		0	
True	255	D22	Sample 94	10.80		0	
True	255	D23	Sample 95	  9.83		0	
True	255	D24	Sample 96	  9.97		0	
True	255	E1	Sample 97	13.75		0	
True	255	E2	Sample 98	11.45		0	
True	255	E3	Sample 99	11.19		0	
True	255	E4	Sample 100	10.58		0	
True	255	E5	Sample 101	10.73		0	
True	255	E6	Sample 102	10.40		0	
True	255	E7	Sample 103	11.95		0	
True	255	E8	Sample 104	12.41		0	
True	255	E9	Sample 105	11.50		0	
True	255	E10	Sample 106	11.95		0	
True	255	E11	Sample 107	  9.81		0	
True	255	E12	Sample 108	11.74		0	
True	255	E13	Sample 109	10.94		0	
True	255	E14	Sample 110	10.99		0	
True	255	E15	Sample 111	10.85		0	
True	255	E16	Sample 112	11.39		0	
True	255	E17	Sample 113	11.64		0	
True	255	E18	Sample 114	11.58		0	
True	255	E19	Sample 115	12.26		0	
True	255	E20	Sample 116	12.59		0	
True	255	E21	Sample 117	12.34		0	
True	255	E22	Sample 118	26.80		0	
True	255	E23	Sample 119	25.78		0	
True	255	E24	Sample 120	25.74		0	
True	255	F1	Sample 121	13.68		0	
True	255	F2	Sample 122	12.69		0	
True	255	F3	Sample 123	11.92		0	
True	255	F4	Sample 124	11.89		0	
True	255	F5	Sample 125	12.37		0	
True	255	F6	Sample 126	11.70		0	
True	255	F7	Sample 127	12.21		0	
True	255	F8	Sample 128	12.49		0	
True	255	F9	Sample 129	11.59		0	
True	255	F10	Sample 130	13.61		0	
True	255	F11	Sample 131	10.71		0	
True	255	F12	Sample 132	12.50		0	
True	255	F13	Sample 133	12.33		0	
True	255	F14	Sample 134	12.25		0	
True	255	F15	Sample 135	11.99		0	
True	255	F16	Sample 136	11.92		0	
True	255	F17	Sample 137	12.34		0	
True	255	F18	Sample 138	12.41		0	
True	255	F19	Sample 139	11.68		0	
True	255	F20	Sample 140	12.20		0	
True	255	F21	Sample 141	11.94		0	
True	255	F22	Sample 142	12.52		0	
True	255	F23	Sample 143	12.46		0	
True	255	F24	Sample 144	12.69		0	
True	255	G1	Sample 145	13.31		0	
True	255	G2	Sample 146	11.46		0	
True	255	G3	Sample 147	10.97		0	
True	255	G4	Sample 148	  9.78		0	
True	255	G5	Sample 149	10.79		0	
True	255	G6	Sample 150	11.31		0	
True	255	G7	Sample 151	10.72		0	
True	255	G8	Sample 152	10.69		0	
True	255	G9	Sample 153	10.62		0	
True	255	G10	Sample 154	10.65		0	
True	255	G11	Sample 155	10.62		0	
True	255	G12	Sample 156	10.90		0	
True	255	G13	Sample 157	10.71		0	
True	255	G14	Sample 158	10.79		0	
True	255	G15	Sample 159	10.84		0	
True	255	G16	Sample 160	10.31		0	
True	255	G17	Sample 161	10.72		0	
True	255	G18	Sample 162	10.48		0	
True	255	G19	Sample 163	10.44		0	
True	255	G20	Sample 164	10.53		0	
True	255	G21	Sample 165	10.59		0	
True	255	G22	Sample 166	11.74		0	
True	255	G23	Sample 167	10.68		0	
True	255	G24	Sample 168	10.95		0	
True	255	H1	Sample 169	10.90		0	
True	255	H2	Sample 170	10.85		0	
True	255	H3	Sample 171	10.61		0	
True	255	H4	Sample 172	10.40		0	
True	255	H5	Sample 173	10.25		0	
True	255	H6	Sample 174	10.60		0	
True	255	H7	Sample 175	10.22		0	
True	255	H8	Sample 176	10.54		0	
True	255	H9	Sample 177	10.17		0	
True	255	H10	Sample 178	10.67		0	
True	255	H11	Sample 179	  9.84		0	
True	255	H12	Sample 180	10.31		0	
True	255	H13	Sample 181	  9.94		0	
True	255	H14	Sample 182	10.57		0	
True	255	H15	Sample 183	10.49		0	
True	255	H16	Sample 184	  9.91		0	
True	255	H17	Sample 185	  9.94		0	
True	255	H18	Sample 186	  9.64		0	
True	255	H19	Sample 187	  9.78		0	
True	255	H20	Sample 188	  9.81		0	
True	255	H21	Sample 189	  9.68		0	
True	255	H22	Sample 190	10.79		0	
True	255	H23	Sample 191	  9.80		0	
True	255	H24	Sample 192	  9.85		0	
True	255	I1	Sample 193	13.22		0	
True	255	I2	Sample 194	11.56		0	
True	255	I3	Sample 195	10.99		0	
True	255	I4	Sample 196	10.70		0	
True	255	I5	Sample 197	11.45		0	
True	255	I6	Sample 198	10.60		0	
True	255	I7	Sample 199	12.35		0	
True	255	I8	Sample 200	12.71		0	
True	255	I9	Sample 201	11.65		0	
True	255	I10	Sample 202	12.71		0	
True	255	I11	Sample 203	10.66		0	
True	255	I12	Sample 204	12.27		0	
True	255	I13	Sample 205	11.43		0	
True	255	I14	Sample 206	11.23		0	
True	255	I15	Sample 207	11.49		0	
True	255	I16	Sample 208	11.91		0	
True	255	I17	Sample 209	11.72		0	
True	255	I18	Sample 210	11.79		0	
True	255	I19	Sample 211	12.44		0	
True	255	I20	Sample 212	12.78		0	
True	255	I21	Sample 213	12.39		0	
True	255	I22	Sample 214	26.40		0	
True	255	I23	Sample 215	25.78		0	
True	255	I24	Sample 216	25.38		0	
True	255	J1	Sample 217	15.08		0	
True	255	J2	Sample 218	12.67		0	
True	255	J3	Sample 219	12.23		0	
True	255	J4	Sample 220	12.29		0	
True	255	J5	Sample 221	12.43		0	
True	255	J6	Sample 222	11.57		0	
True	255	J7	Sample 223	12.33		0	
True	255	J8	Sample 224	12.47		0	
True	255	J9	Sample 225	11.68		0	
True	255	J10	Sample 226	13.73		0	
True	255	J11	Sample 227	10.61		0	
True	255	J12	Sample 228	12.69		0	
True	255	J13	Sample 229	12.61		0	
True	255	J14	Sample 230	12.41		0	
True	255	J15	Sample 231	12.26		0	
True	255	J16	Sample 232	12.28		0	
True	255	J17	Sample 233	12.36		0	
True	255	J18	Sample 234	12.62		0	
True	255	J19	Sample 235	11.95		0	
True	255	J20	Sample 236	12.32		0	
True	255	J21	Sample 237	11.86		0	
True	255	J22	Sample 238	12.43		0	
True	255	J23	Sample 239	12.52		0	
True	255	J24	Sample 240	12.69		0	
True	255	K1	Sample 241	13.31		0	
True	255	K2	Sample 242	11.37		0	
True	255	K3	Sample 243	11.00		0	
True	255	K4	Sample 244	10.33		0	
True	255	K5	Sample 245	10.98		0	
True	255	K6	Sample 246	11.30		0	
True	255	K7	Sample 247	10.85		0	
True	255	K8	Sample 248	10.64		0	
True	255	K9	Sample 249	10.67		0	
True	255	K10	Sample 250	10.68		0	
True	255	K11	Sample 251	10.53		0	
True	255	K12	Sample 252	10.97		0	
True	255	K13	Sample 253	10.90		0	
True	255	K14	Sample 254	11.54		0	
True	255	K15	Sample 255	10.98		0	
True	255	K16	Sample 256	10.37		0	
True	255	K17	Sample 257	10.99		0	
True	255	K18	Sample 258	10.71		0	
True	255	K19	Sample 259	10.74		0	
True	255	K20	Sample 260	10.83		0	
True	255	K21	Sample 261	10.57		0	
True	255	K22	Sample 262	11.61		0	
True	255	K23	Sample 263	10.84		0	
True	255	K24	Sample 264	10.85		0	
True	255	L1	Sample 265	11.38		0	
True	255	L2	Sample 266	10.91		0	
True	255	L3	Sample 267	10.58		0	
True	255	L4	Sample 268	10.70		0	
True	255	L5	Sample 269	10.32		0	
True	255	L6	Sample 270	10.65		0	
True	255	L7	Sample 271	10.41		0	
True	255	L8	Sample 272	10.56		0	
True	255	L9	Sample 273	  9.58		0	
True	255	L10	Sample 274	10.66		0	
True	255	L11	Sample 275	  9.70		0	
True	255	L12	Sample 276	10.30		0	
True	255	L13	Sample 277	  9.99		0	
True	255	L14	Sample 278	10.60		0	
True	255	L15	Sample 279	10.45		0	
True	255	L16	Sample 280	  9.83		0	
True	255	L17	Sample 281	  9.94		0	
True	255	L18	Sample 282	  9.84		0	
True	255	L19	Sample 283	  9.80		0	
True	255	L20	Sample 284	  9.72		0	
True	255	L21	Sample 285	  9.63		0	
True	255	L22	Sample 286	10.81		0	
True	255	L23	Sample 287	  9.82		0	
True	255	L24	Sample 288	  10.00		0	
True	255	M1	Sample 289	29.79		0	
True	255	M2	Sample 290	32.83		0	
True	255	M3	Sample 291	29.18		0	
True	255	M4	Sample 292	26.79		0	
True	255	M5	Sample 293	30.27		0	
True	65280	M6	Sample 294			0	
True	65280	M7	Sample 295			0	
True	255	M8	Sample 296	29.72		0	
True	255	M9	Sample 297	29.90		0	
True	255	M10	Sample 298	31.97		0	
True	65280	M11	Sample 299			0	
True	255	M12	Sample 300	32.63		0	
True	65280	M13	Sample 301			0	
True	255	M14	Sample 302	31.17		0	
True	255	M15	Sample 303	31.00		0	
True	255	M16	Sample 304	31.60		0	
True	65280	M17	Sample 305			0	
True	255	M18	Sample 306	29.50		0	
True	255	M19	Sample 307	29.70		0	
True	65280	M20	Sample 308			0	
True	255	M21	Sample 309	26.61		0	
True	255	M22	Sample 310	26.70		0	
True	255	M23	Sample 311	32.41		0	
True	255	M24	Sample 312	31.32		0	
True	255	N1	Sample 313	30.77		0	
True	255	N2	Sample 314	32.28		0	
True	255	N3	Sample 315	29.59		0	
True	255	N4	Sample 316	32.42		0	
True	255	N5	Sample 317	31.00		0	
True	255	N6	Sample 318	29.89		0	
True	255	N7	Sample 319	30.80		0	
True	255	N8	Sample 320	30.43		0	
True	255	N9	Sample 321	31.14		0	
True	255	N10	Sample 322	30.89		0	
True	65280	N11	Sample 323			0	
True	255	N12	Sample 324	31.79		0	
True	255	N13	Sample 325	31.46		0	
True	255	N14	Sample 326	31.99		0	
True	255	N15	Sample 327	30.57		0	
True	255	N16	Sample 328	30.80		0	
True	255	N17	Sample 329	32.29		0	
True	255	N18	Sample 330	29.55		0	
True	65280	N19	Sample 331			0	
True	255	N20	Sample 332	33.25		0	
True	255	N21	Sample 333	29.31		0	
True	255	N22	Sample 334	30.13		0	
True	255	N23	Sample 335	30.28		0	
True	255	N24	Sample 336	30.51		0	
True	65280	O1	Sample 337			0	
True	65280	O2	Sample 338			0	
True	65280	O3	Sample 339			0	
True	65280	O4	Sample 340			0	
True	255	O5	Sample 341	33.49		0	
True	65280	O6	Sample 342			0	
True	255	O7	Sample 343	30.61		0	
True	255	O8	Sample 344	37.55		0	
True	255	O9	Sample 345	33.88		0	
True	65280	O10	Sample 346			0	
True	65280	O11	Sample 347			0	
True	65280	O12	Sample 348			0	
True	65280	O13	Sample 349			0	
True	65280	O14	Sample 350			0	
True	65280	O15	Sample 351			0	
True	65280	O16	Sample 352			0	
True	65280	O17	Sample 353			0	
True	65280	O18	Sample 354			0	
True	65280	O19	Sample 355			0	
True	65280	O20	Sample 356			0	
True	255	O21	Sample 357	37.96		0	
True	65280	O22	Sample 358			0	
True	65280	O23	Sample 359			0	
True	65280	O24	Sample 360			0	
True	65280	P1	Sample 361			0	
True	255	P2	Sample 362	32.51		0	
True	65280	P3	Sample 363			0	
True	65280	P4	Sample 364			0	
True	65280	P5	Sample 365			0	
True	65280	P6	Sample 366			0	
True	255	P7	Sample 367	31.21		0	
True	65280	P8	Sample 368			0	
True	255	P9	Sample 369	30.27		0	
True	65280	P10	Sample 370			0	
True	65280	P11	Sample 371			0	
True	65280	P12	Sample 372			0	
True	65280	P13	Sample 373			0	
True	65280	P14	Sample 374			0	
True	65280	P15	Sample 375			0	
True	65280	P16	Sample 376			0	
True	65280	P17	Sample 377			0	
True	255	P18	Sample 378	31.88		0	
True	65280	P19	Sample 379			0	
True	65280	P20	Sample 380			0	
True	65280	P21	Sample 381			0	
True	65280	P22	Sample 382			0	
True	65280	P23	Sample 383			0	
True	65280	P24	Sample 384			0	
