Experiment: JA_2020-08-14-pSRO9-mCh-tRPS3_mod-n1  Selected Filter: SYBR Green I / HRM Dye (483-533)
Include	Color	Pos	Name	Cp	Concentration	Standard	Status
True	255	I2	Sample 194	13.52		0	
True	255	I3	Sample 195	15.29		0	
True	255	I4	Sample 196	15.22		0	
True	255	I5	Sample 197	15.57		0	
True	255	I6	Sample 198	14.61		0	
True	255	I7	Sample 199	14.35		0	
True	255	I8	Sample 200	14.36		0	
True	255	I9	Sample 201	14.74		0	
True	255	I10	Sample 202	15.90		0	
True	255	I11	Sample 203	15.74		0	
True	255	I12	Sample 204	14.98		0	
True	255	I13	Sample 205	14.94		0	
True	255	I14	Sample 206	14.54		0	
True	255	I15	Sample 207	13.91		0	
True	255	I16	Sample 208	15.09		0	
True	255	I17	Sample 209	13.76		0	
True	255	I18	Sample 210	14.61		0	
True	255	I19	Sample 211	15.96		0	
True	255	I20	Sample 212	15.77		0	
True	255	I21	Sample 213	15.36		0	
True	255	I22	Sample 214	24.90		0	
True	255	I23	Sample 215	23.89		0	
True	255	I24	Sample 216	25.50		0	
True	255	J1	Sample 217	11.35		0	
True	255	J2	Sample 218	10.46		0	
True	255	J3	Sample 219	11.71		0	
True	255	J4	Sample 220	11.59		0	
True	255	J5	Sample 221	11.82		0	
True	255	J6	Sample 222	10.96		0	
True	255	J7	Sample 223	10.93		0	
True	255	J8	Sample 224	10.99		0	
True	255	J9	Sample 225	10.89		0	
True	255	J10	Sample 226	11.30		0	
True	255	J11	Sample 227	11.80		0	
True	255	J12	Sample 228	10.92		0	
True	255	J13	Sample 229	11.77		0	
True	255	J14	Sample 230	11.34		0	
True	255	J15	Sample 231	11.31		0	
True	255	J16	Sample 232	11.63		0	
True	255	J17	Sample 233	10.37		0	
True	255	J18	Sample 234	10.86		0	
True	255	J19	Sample 235	11.61		0	
True	255	J20	Sample 236	11.28		0	
True	255	J21	Sample 237	11.32		0	
True	255	J22	Sample 238	11.62		0	
True	255	J23	Sample 239	12.31		0	
True	255	J24	Sample 240	12.40		0	
True	255	K1	Sample 241	11.28		0	
True	255	K2	Sample 242	11.30		0	
True	255	K3	Sample 243	10.90		0	
True	255	K4	Sample 244	10.70		0	
True	255	K5	Sample 245	11.62		0	
True	255	K6	Sample 246	10.58		0	
True	255	K7	Sample 247	10.80		0	
True	255	K8	Sample 248	  9.79		0	
True	255	K9	Sample 249	10.34		0	
True	255	K10	Sample 250	  9.56		0	
True	255	K11	Sample 251	  8.89		0	
True	255	K12	Sample 252	10.44		0	
True	255	K13	Sample 253	11.43		0	
True	255	K14	Sample 254	  10.00		0	
True	255	K15	Sample 255	10.58		0	
True	255	K16	Sample 256	10.46		0	
True	255	K17	Sample 257	  9.39		0	
True	255	K18	Sample 258	  9.67		0	
True	255	K19	Sample 259	10.56		0	
True	255	K20	Sample 260	10.66		0	
True	255	K21	Sample 261	10.43		0	
True	255	K22	Sample 262	  9.56		0	
True	255	K23	Sample 263	  9.48		0	
True	255	K24	Sample 264	10.90		0	
True	255	L1	Sample 265	10.61		0	
True	255	L2	Sample 266	10.83		0	
True	255	L3	Sample 267	10.81		0	
True	255	L4	Sample 268	10.65		0	
True	255	L5	Sample 269	10.77		0	
True	255	L6	Sample 270	10.21		0	
True	255	L7	Sample 271	10.46		0	
True	255	L8	Sample 272	  9.63		0	
True	255	L9	Sample 273	  9.74		0	
True	255	L10	Sample 274	  9.60		0	
True	255	L11	Sample 275	10.47		0	
True	255	L12	Sample 276	  9.73		0	
True	255	L13	Sample 277	10.35		0	
True	255	L14	Sample 278	  9.50		0	
True	255	L15	Sample 279	  9.88		0	
True	255	L16	Sample 280	  9.68		0	
True	255	L17	Sample 281	  8.76		0	
True	255	L18	Sample 282	  9.53		0	
True	255	L19	Sample 283	  9.98		0	
True	255	L20	Sample 284	10.44		0	
True	255	L21	Sample 285	  9.81		0	
True	255	L22	Sample 286	10.36		0	
True	255	L23	Sample 287	10.35		0	
True	255	L24	Sample 288	10.43		0	
True	255	M1	Sample 289	27.84		0	
True	255	M2	Sample 290	29.77		0	
True	65280	M3	Sample 291			0	
True	255	M4	Sample 292	29.72		0	
True	255	M5	Sample 293	30.79		0	
True	255	M6	Sample 294	30.81		0	
True	255	M7	Sample 295	30.62		0	
True	255	M8	Sample 296	29.52		0	
True	255	M9	Sample 297	29.85		0	
True	65280	M10	Sample 298			0	
True	255	M11	Sample 299	32.30		0	
True	255	M12	Sample 300	29.59		0	
True	255	M13	Sample 301	30.57		0	
True	255	M14	Sample 302	27.96		0	
True	65280	M15	Sample 303			0	
True	65280	M16	Sample 304			0	
True	255	M17	Sample 305	30.18		0	
True	255	M18	Sample 306	31.81		0	
True	65280	M19	Sample 307			0	
True	255	M20	Sample 308	30.77		0	
True	255	M21	Sample 309	29.93		0	
True	65280	M22	Sample 310			0	
True	255	M23	Sample 311	30.39		0	
True	255	M24	Sample 312	30.77		0	
True	255	N1	Sample 313	30.18		0	
True	65280	N2	Sample 314			0	
True	255	N3	Sample 315	32.82		0	
True	65280	N4	Sample 316			0	
True	65280	N5	Sample 317			0	
True	255	N6	Sample 318	29.67		0	
True	255	N7	Sample 319	31.72		0	
True	255	N8	Sample 320	32.26		0	
True	65280	N9	Sample 321			0	
True	255	N10	Sample 322	30.89		0	
True	255	N11	Sample 323	32.31		0	
True	255	N12	Sample 324	33.36		0	
True	255	N13	Sample 325	30.74		0	
True	255	N14	Sample 326	30.56		0	
True	255	N15	Sample 327	29.86		0	
True	255	N16	Sample 328	30.58		0	
True	255	N17	Sample 329	29.68		0	
True	255	N18	Sample 330	30.71		0	
True	255	N19	Sample 331	30.73		0	
True	255	N20	Sample 332	28.99		0	
True	65280	N21	Sample 333			0	
True	255	N22	Sample 334	29.70		0	
True	255	N23	Sample 335	30.66		0	
True	255	N24	Sample 336	31.62		0	
True	65280	O1	Sample 337			0	
True	65280	O2	Sample 338			0	
True	65280	O3	Sample 339			0	
True	65280	O4	Sample 340			0	
True	65280	O5	Sample 341			0	
True	65280	O6	Sample 342			0	
True	65280	O7	Sample 343			0	
True	65280	O8	Sample 344			0	
True	65280	O9	Sample 345			0	
True	65280	O10	Sample 346			0	
True	65280	O11	Sample 347			0	
True	65280	O12	Sample 348			0	
True	65280	O13	Sample 349			0	
True	65280	O14	Sample 350			0	
True	65280	O15	Sample 351			0	
True	65280	O16	Sample 352			0	
True	65280	O17	Sample 353			0	
True	65280	O18	Sample 354			0	
True	65280	O19	Sample 355			0	
True	65280	O20	Sample 356			0	
True	65280	O21	Sample 357			0	
True	65280	O22	Sample 358			0	
True	65280	O23	Sample 359			0	
True	65280	O24	Sample 360			0	
True	65280	P1	Sample 361			0	
True	65280	P2	Sample 362			0	
True	65280	P3	Sample 363			0	
True	65280	P4	Sample 364			0	
True	65280	P5	Sample 365			0	
True	65280	P6	Sample 366			0	
True	65280	P7	Sample 367			0	
True	65280	P8	Sample 368			0	
True	65280	P9	Sample 369			0	
True	65280	P10	Sample 370			0	
True	65280	P11	Sample 371			0	
True	65280	P12	Sample 372			0	
True	65280	P13	Sample 373			0	
True	65280	P14	Sample 374			0	
True	65280	P15	Sample 375			0	
True	65280	P16	Sample 376			0	
True	65280	P17	Sample 377			0	
True	65280	P18	Sample 378			0	
True	65280	P19	Sample 379			0	
True	65280	P20	Sample 380			0	
True	65280	P21	Sample 381			0	
True	65280	P22	Sample 382			0	
True	65280	P23	Sample 383			0	
True	65280	P24	Sample 384			0	
